,dteday,hour,year,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,counts,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,spring,summer,fall,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm,month
11919,2012-05-16,20,1,0,1,0.66,0.6212,0.65,0.2537,61,398,459,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
14748,2012-09-11,17,1,0,1,0.7,0.6364,0.28,0.0,168,802,970,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
12636,2012-06-15,17,1,0,1,0.74,0.6515,0.37,0.2836,125,698,823,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
9281,2012-01-27,15,1,0,1,0.48,0.4697,0.51,0.3284,27,170,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10331,2012-03-11,14,1,0,0,0.46,0.4545,0.31,0.2836,212,289,501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16961,2012-12-14,12,1,0,1,0.36,0.3485,0.5,0.19399999999999998,29,244,273,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12
16072,2012-11-07,9,1,0,1,0.26,0.2424,0.6,0.2836,17,351,368,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,11
15428,2012-10-10,1,1,0,1,0.46,0.4545,0.88,0.0,2,6,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10
9718,2012-02-14,21,1,0,1,0.36,0.3636,0.5,0.1045,4,105,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
6758,2011-10-14,4,0,0,1,0.56,0.5303,0.94,0.19399999999999998,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10
16473,2012-11-24,3,1,0,0,0.28,0.2576,0.41,0.3582,6,5,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,11
6453,2011-10-01,11,0,0,0,0.38,0.3939,0.82,0.3284,30,102,132,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10
12472,2012-06-08,21,1,0,1,0.7,0.6364,0.37,0.1343,83,256,339,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
4647,2011-07-17,13,0,0,0,0.8,0.7424,0.49,0.2985,200,272,472,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2884,2011-05-05,2,0,0,1,0.34,0.3182,0.66,0.2239,1,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
6399,2011-09-29,5,0,0,1,0.6,0.5455,0.88,0.1045,0,22,22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9
15411,2012-10-09,8,1,0,1,0.42,0.4242,0.8,0.19399999999999998,15,698,713,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10
288,2011-01-13,11,0,0,1,0.2,0.1667,0.44,0.4478,4,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8441,2011-12-23,9,0,0,1,0.4,0.4091,0.66,0.2985,4,152,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12
16850,2012-12-09,21,1,0,0,0.36,0.3636,1.0,0.1045,10,86,96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,12
851,2011-02-07,22,0,0,1,0.28,0.303,0.81,0.0896,3,34,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1281,2011-02-26,13,0,0,0,0.34,0.3182,0.42,0.2537,38,136,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
3127,2011-05-15,5,0,0,0,0.52,0.5,1.0,0.1045,3,11,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
9949,2012-02-24,14,1,0,1,0.46,0.4545,0.67,0.1045,5,26,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
7821,2011-11-27,12,0,0,0,0.54,0.5152,0.56,0.2836,63,193,256,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
9911,2012-02-23,0,1,0,1,0.44,0.4394,0.47,0.2537,12,30,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
1791,2011-03-20,8,0,0,0,0.28,0.2727,0.56,0.1642,7,30,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16059,2012-11-06,20,1,0,1,0.3,0.2879,0.61,0.2239,10,218,228,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11
2299,2011-04-10,16,0,0,0,0.52,0.5,0.72,0.1642,135,153,288,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
12617,2012-06-14,22,1,0,1,0.64,0.6061,0.65,0.2239,46,196,242,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
6866,2011-10-18,16,0,0,1,0.62,0.6212,0.57,0.2537,58,246,304,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
13615,2012-07-26,12,1,0,1,0.84,0.8182,0.56,0.2537,73,206,279,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7
3303,2011-05-22,13,0,0,0,0.66,0.6212,0.54,0.2239,180,275,455,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
4101,2011-06-24,19,0,0,1,0.74,0.6515,0.4,0.2239,92,293,385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6
17149,2012-12-22,8,1,0,0,0.26,0.2121,0.44,0.6119,0,29,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
1933,2011-03-26,8,0,0,0,0.22,0.2273,0.44,0.1343,24,42,66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
8290,2011-12-17,2,0,0,0,0.28,0.2727,0.56,0.2239,11,47,58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,12
9347,2012-01-30,9,1,0,1,0.2,0.19699999999999998,0.47,0.2239,5,193,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13803,2012-08-03,8,1,0,1,0.72,0.6818,0.7,0.1343,32,636,668,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
1564,2011-03-10,15,0,0,1,0.44,0.4394,0.0,0.2239,3,11,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3
6673,2011-10-10,15,0,1,0,0.72,0.6515,0.42,0.1045,130,254,384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,10
8244,2011-12-15,4,0,0,1,0.32,0.303,0.7,0.2239,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,12
12225,2012-05-29,14,1,0,1,0.82,0.7727,0.52,0.4179,80,158,238,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
2336,2011-04-12,6,0,0,1,0.54,0.5152,0.68,0.2836,3,55,58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
13003,2012-07-01,0,1,0,0,0.76,0.7273,0.66,0.0,27,122,149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
10956,2012-04-06,16,1,0,1,0.5,0.4848,0.22,0.4179,184,352,536,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
9494,2012-02-05,12,1,0,0,0.26,0.2576,0.65,0.19399999999999998,25,223,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
9390,2012-02-01,4,1,0,1,0.4,0.4091,0.5,0.1642,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
90,2011-01-04,22,0,0,1,0.22,0.2576,0.64,0.0896,1,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11644,2012-05-05,9,1,0,0,0.62,0.5909,0.78,0.1045,61,223,284,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
2055,2011-03-31,12,0,0,1,0.28,0.2727,0.93,0.19399999999999998,17,73,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3
9552,2012-02-07,23,1,0,1,0.32,0.3333,0.57,0.1343,2,49,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
16253,2012-11-14,23,1,0,1,0.24,0.2424,0.7,0.1343,9,78,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11
10576,2012-03-21,19,1,0,1,0.6,0.6061,0.64,0.0,86,496,582,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
15066,2012-09-24,23,1,0,1,0.46,0.4545,0.63,0.1343,11,83,94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9
2829,2011-05-02,19,0,0,1,0.62,0.6061,0.69,0.1343,46,268,314,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
11693,2012-05-07,10,1,0,1,0.52,0.5,0.77,0.19399999999999998,62,128,190,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
2019,2011-03-30,0,0,0,1,0.32,0.3485,0.57,0.0,3,8,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3
12319,2012-06-02,12,1,0,0,0.62,0.6212,0.43,0.3582,250,418,668,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
17333,2012-12-30,2,1,0,0,0.26,0.2424,0.56,0.2836,0,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12
7143,2011-10-30,6,0,0,0,0.24,0.2273,0.75,0.2537,2,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
16692,2012-12-03,7,1,0,1,0.34,0.3636,0.93,0.0,9,387,396,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,12
3132,2011-05-15,10,0,0,0,0.58,0.5455,0.83,0.2239,73,153,226,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
11898,2012-05-15,23,1,0,1,0.56,0.5303,0.88,0.1045,13,58,71,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5
14237,2012-08-21,10,1,0,1,0.66,0.6212,0.61,0.1045,58,120,178,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8
1603,2011-03-12,7,0,0,0,0.24,0.2273,0.7,0.19399999999999998,4,19,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
8483,2011-12-25,3,0,0,0,0.22,0.2727,0.72,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
8804,2012-01-07,16,1,0,0,0.56,0.5303,0.37,0.2836,133,268,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2208,2011-04-06,21,0,0,1,0.46,0.4545,0.41,0.2836,18,84,102,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
13216,2012-07-09,21,1,0,1,0.74,0.6818,0.55,0.0896,33,298,331,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7
4800,2011-07-23,22,0,0,0,0.8,0.7727,0.59,0.19399999999999998,37,88,125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
9282,2012-01-27,16,1,0,1,0.44,0.4394,0.51,0.5522,26,241,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2785,2011-04-30,23,0,0,0,0.44,0.4394,0.67,0.1045,34,91,125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
7115,2011-10-29,2,0,0,0,0.3,0.2727,0.87,0.2985,1,16,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10
11613,2012-05-04,2,1,0,1,0.58,0.5455,0.83,0.1343,0,11,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
4315,2011-07-03,17,0,0,0,0.8,0.7424,0.49,0.8507,181,177,358,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
16832,2012-12-09,3,1,0,0,0.4,0.4091,0.87,0.1045,14,34,48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,12
15841,2012-10-27,6,1,0,0,0.5,0.4848,0.82,0.19399999999999998,2,29,31,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,10
9829,2012-02-19,12,1,0,0,0.28,0.2727,0.52,0.2537,71,184,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
452,2011-01-20,21,0,0,1,0.24,0.2273,0.6,0.2537,3,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6029,2011-09-13,19,0,0,1,0.68,0.6364,0.69,0.1642,55,341,396,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9
13830,2012-08-04,11,1,0,0,0.86,0.8029999999999999,0.47,0.2537,155,315,470,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8
6818,2011-10-16,16,0,0,0,0.6,0.6212,0.46,0.3881,177,289,466,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
8103,2011-12-09,7,0,0,1,0.22,0.2576,0.75,0.0896,4,195,199,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,12
16805,2012-12-08,0,1,0,0,0.36,0.3636,0.93,0.0896,5,98,103,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,12
3250,2011-05-20,8,0,0,1,0.54,0.5152,0.68,0.0,41,476,517,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
7129,2011-10-29,16,0,0,0,0.22,0.19699999999999998,0.93,0.3284,3,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,10
3621,2011-06-04,19,0,0,0,0.7,0.6364,0.39,0.0896,79,206,285,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6
9825,2012-02-19,8,1,0,0,0.24,0.2273,0.56,0.19399999999999998,8,48,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8389,2011-12-21,5,0,0,1,0.38,0.3939,0.82,0.1045,0,28,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12
12302,2012-06-01,19,1,0,1,0.62,0.5606,0.88,0.3582,4,41,45,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,6
4353,2011-07-05,7,0,0,1,0.7,0.6515,0.65,0.0896,22,248,270,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
17146,2012-12-22,5,1,0,0,0.26,0.2273,0.48,0.4179,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12
10142,2012-03-03,16,1,0,0,0.5,0.4848,0.27,0.2985,167,300,467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
3722,2011-06-09,0,0,0,1,0.74,0.7121,0.79,0.1343,7,40,47,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
11607,2012-05-03,20,1,0,1,0.64,0.6061,0.73,0.19399999999999998,52,368,420,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
14797,2012-09-13,18,1,0,1,0.68,0.6364,0.57,0.2537,108,744,852,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9
13490,2012-07-21,7,1,0,0,0.58,0.5455,0.88,0.2537,8,29,37,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7
16111,2012-11-09,1,1,0,1,0.32,0.303,0.53,0.2836,3,17,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,11
7013,2011-10-24,20,0,0,1,0.48,0.4697,0.82,0.1045,11,118,129,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
7214,2011-11-02,5,0,0,1,0.3,0.3333,0.81,0.0,0,27,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11
170,2011-01-08,9,0,0,0,0.16,0.1818,0.93,0.1045,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2506,2011-04-19,8,0,0,1,0.5,0.4848,0.68,0.1343,20,331,351,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
12920,2012-06-27,13,1,0,1,0.8,0.6970000000000001,0.27,0.3284,77,244,321,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
13855,2012-08-05,12,1,0,0,0.86,0.8029999999999999,0.47,0.5224,161,330,491,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
10923,2012-04-05,7,1,0,1,0.34,0.3333,0.49,0.19399999999999998,15,339,354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
12476,2012-06-09,1,1,0,0,0.64,0.6212,0.53,0.0896,34,89,123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
2327,2011-04-11,21,0,0,1,0.66,0.6212,0.61,0.2537,39,119,158,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
3779,2011-06-11,9,0,0,0,0.74,0.6818,0.62,0.1343,59,171,230,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6
16355,2012-11-19,5,1,0,1,0.36,0.3485,0.66,0.2239,1,38,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,11
4128,2011-06-25,22,0,0,0,0.68,0.6364,0.47,0.19399999999999998,61,126,187,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
12027,2012-05-21,8,1,0,1,0.56,0.5303,0.88,0.2537,12,258,270,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5
9377,2012-01-31,15,1,0,1,0.54,0.5152,0.26,0.4478,27,150,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14922,2012-09-18,23,1,0,1,0.56,0.5303,0.83,0.2239,11,67,78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9
16332,2012-11-18,6,1,0,0,0.28,0.2727,0.81,0.1642,2,13,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
12132,2012-05-25,17,1,0,1,0.76,0.7121,0.62,0.2836,124,529,653,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
10263,2012-03-08,17,1,0,1,0.62,0.6212,0.38,0.6567,52,545,597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
13425,2012-07-18,14,1,0,1,0.94,0.8788,0.38,0.3284,54,116,170,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7
12578,2012-06-13,7,1,0,1,0.6,0.5606,0.83,0.2985,25,480,505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6
14482,2012-08-31,15,1,0,1,0.9,0.7879,0.27,0.2985,109,417,526,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8
5480,2011-08-21,6,0,0,0,0.66,0.5909,0.89,0.2836,4,10,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
13337,2012-07-14,22,1,0,0,0.7,0.6667,0.79,0.19399999999999998,65,160,225,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7
11304,2012-04-21,5,1,0,0,0.5,0.4848,0.82,0.2537,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
8091,2011-12-08,19,0,0,1,0.26,0.2727,0.56,0.1045,12,220,232,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12
10678,2012-03-26,1,1,0,1,0.48,0.4697,0.82,0.2537,18,10,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
5137,2011-08-06,23,0,0,0,0.7,0.6667,0.84,0.2836,29,79,108,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8
10342,2012-03-12,1,1,0,1,0.38,0.3939,0.5,0.1343,1,9,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
8339,2011-12-19,3,0,0,1,0.16,0.19699999999999998,0.86,0.0896,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,12
6691,2011-10-11,9,0,0,1,0.6,0.5909,0.69,0.0,40,195,235,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10
15542,2012-10-14,19,1,0,0,0.56,0.5303,0.64,0.2239,68,268,336,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
5132,2011-08-06,18,0,0,0,0.72,0.6970000000000001,0.79,0.4478,81,130,211,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8
16576,2012-11-28,10,1,0,1,0.3,0.3182,0.49,0.1045,17,144,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11
5709,2011-08-31,8,0,0,1,0.62,0.6061,0.69,0.0,27,440,467,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8
9684,2012-02-13,11,1,0,1,0.22,0.2273,0.37,0.19399999999999998,5,85,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
8869,2012-01-10,10,1,0,1,0.18,0.19699999999999998,0.93,0.1642,3,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3257,2011-05-20,15,0,0,1,0.6,0.6212,0.56,0.19399999999999998,74,168,242,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5
15068,2012-09-25,1,1,0,1,0.44,0.4394,0.72,0.1343,2,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9
7374,2011-11-08,21,0,0,1,0.4,0.4091,0.76,0.0,16,166,182,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11
13430,2012-07-18,19,1,0,1,0.76,0.7121,0.62,0.1045,78,438,516,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,7
16784,2012-12-07,3,1,0,1,0.26,0.2576,0.81,0.19399999999999998,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12
10509,2012-03-19,0,1,0,1,0.48,0.4697,0.82,0.1045,4,19,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
15093,2012-09-26,2,1,0,1,0.58,0.5455,0.64,0.2836,2,15,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9
16934,2012-12-13,9,1,0,1,0.28,0.2727,0.52,0.2537,25,300,325,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12
1191,2011-02-22,16,0,0,1,0.22,0.2273,0.51,0.1642,7,79,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
3172,2011-05-17,2,0,0,1,0.56,0.5303,0.88,0.0,4,4,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5
9056,2012-01-18,6,1,0,1,0.34,0.2879,0.36,0.5224,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8518,2011-12-26,16,0,1,0,0.36,0.3333,0.43,0.2836,28,69,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12
3002,2011-05-10,0,0,0,1,0.48,0.4697,0.63,0.0,6,12,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5
7566,2011-11-16,21,0,0,1,0.44,0.4394,0.88,0.2836,3,72,75,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,11
2135,2011-04-03,20,0,0,0,0.42,0.4242,0.41,0.2239,24,55,79,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4
5014,2011-08-01,20,0,0,1,0.72,0.6818,0.62,0.2239,49,256,305,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
11699,2012-05-07,16,1,0,1,0.6,0.6212,0.53,0.3881,68,320,388,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
15883,2012-10-29,0,1,0,1,0.44,0.4394,0.88,0.3582,2,20,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10
